,Class,FX_u,FX_s,FX_m,FX_h,umag,gmag,rmag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,3.6mag,4.5mag,5.8mag,8.0mag,Bmag,imag
6047,AGN,1.16e-16,1.28e-15,6.75e-16,9.96e-16,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6048,AGN,3.85e-17,7.2e-16,2.07e-15,4.71e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6049,AGN,6.58e-16,1.05e-15,2.46e-15,1.21e-14,9999999.0,9999999.0,20.5,9999999.0,9999999.0,9999999.0,9999999.0,16.073,14.774,12.014,9999999.0,9999999.0,9999999.0,9999999.0,19.69,9999999.0
6050,AGN,1.81e-15,3.64e-15,2.56e-15,6.53e-15,9999999.0,9999999.0,18.96,9999999.0,9999999.0,9999999.0,9999999.0,16.413,14.987,11.877,9999999.0,9999999.0,9999999.0,9999999.0,20.04,9999999.0
6051,AGN,2.24e-16,6.71e-16,1.24e-15,3.5e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6052,AGN,7.08e-14,1.07e-13,1.05e-13,2.13e-13,9999999.0,9999999.0,18.35,9999999.0,17.487,16.244,15.754,14.442,13.385,11.008,9999999.0,9999999.0,9999999.0,9999999.0,18.8,17.82
6053,AGN,2.35e-15,6.94e-15,7.37e-15,6.91e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6054,AGN,1.12e-14,1.24e-14,9.43e-15,1.39e-14,9999999.0,9999999.0,18.87,9999999.0,9999999.0,9999999.0,9999999.0,15.03,13.782,10.984,9999999.0,9999999.0,9999999.0,9999999.0,18.8,18.64
6055,AGN,5.21e-14,8.26e-14,1.04e-13,2.41e-13,9999999.0,9999999.0,19.3,9999999.0,9999999.0,9999999.0,9999999.0,15.012,14.072,11.607,9999999.0,9999999.0,9999999.0,9999999.0,19.42,18.73
6056,AGN,1.35e-14,1.85e-14,1.94e-14,4.46e-14,9999999.0,9999999.0,20.79,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.17,9999999.0
6057,AGN,1.12e-14,1.23e-14,1.08e-14,1.73e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6058,AGN,9.83e-15,1.11e-14,1.97e-14,8.49e-14,9999999.0,9999999.0,17.78,9999999.0,16.849,16.304,15.347,13.985,12.949,10.192,9999999.0,9999999.0,9999999.0,9999999.0,17.1,18.48
6059,AGN,3.14e-15,2.1e-15,4.71e-15,5.9e-15,9999999.0,9999999.0,19.59,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.77,18.91
6060,AGN,2.07e-14,3.13e-14,4.24e-14,9.84e-14,19.635,19.456,18.766,18.58,9999999.0,9999999.0,9999999.0,14.869,13.93,11.389,9999999.0,9999999.0,9999999.0,9999999.0,18.64,18.689
6061,AGN,1.12e-15,7.69e-16,5.96e-16,2.96e-15,21.4,21.087,20.841,19.969,9999999.0,9999999.0,9999999.0,16.108,15.484,12.479,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.444
6062,AGN,6.03e-16,2.07e-15,2.31e-15,6.31e-15,21.72,21.839,21.668,21.036,9999999.0,9999999.0,9999999.0,16.934,15.988,12.497,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,21.359
6063,AGN,4.2e-14,6.38e-14,9.75e-14,3.84e-13,9999999.0,9999999.0,17.06,9999999.0,9999999.0,9999999.0,9999999.0,13.961,12.9,10.011,9999999.0,9999999.0,9999999.0,9999999.0,18.05,17.5
6064,AGN,4.35e-13,7.93e-13,1.21e-12,3.51e-12,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6065,AGN,5.23e-16,2.25e-15,4.44e-15,8.28e-15,9999999.0,9999999.0,16.42,9999999.0,15.697,15.165,14.896,13.859,12.675,9.477,9999999.0,9999999.0,9999999.0,9999999.0,17.61,16.08
6066,AGN,4.03e-15,3.58e-14,1.96e-14,7.12e-15,9999999.0,9999999.0,10.72,9999999.0,14.607,13.972,13.401,12.105,12.163,11.951,9999999.0,9999999.0,9999999.0,9999999.0,12.09,12.08
6067,AGN,2.22e-14,2.89e-14,3e-14,5.64e-14,9999999.0,9999999.0,18.06,9999999.0,9999999.0,9999999.0,9999999.0,14.889,13.834,11.216,9999999.0,9999999.0,9999999.0,9999999.0,17.83,18.9
6068,AGN,2.9e-15,4.07e-15,4.83e-15,5.02e-15,9999999.0,9999999.0,18.82,9999999.0,9999999.0,9999999.0,9999999.0,16.604,15.132,11.479,9999999.0,9999999.0,9999999.0,9999999.0,18.16,19.14
6069,AGN,7.22e-14,7e-14,6.34e-14,9.46e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6070,AGN,4.38e-15,4.03e-15,5.79e-15,1.4e-14,9999999.0,9999999.0,18.77,9999999.0,9999999.0,9999999.0,9999999.0,16.724,15.219,11.971,9999999.0,9999999.0,9999999.0,9999999.0,19.01,19.02
6071,AGN,1.89e-14,2.3e-14,2.11e-14,3e-14,9999999.0,9999999.0,18.93,9999999.0,9999999.0,9999999.0,9999999.0,15.473,14.267,11.794,9999999.0,9999999.0,9999999.0,9999999.0,18.85,18.53
6072,AGN,7.35e-15,1.72e-14,2.68e-14,6.31e-14,21.697,20.909,20.586,19.722,9999999.0,9999999.0,9999999.0,16.263,14.737,11.453,9999999.0,9999999.0,9999999.0,9999999.0,19.6,19.919
6073,AGN,1.57e-16,3.94e-15,3.36e-14,1.86e-13,21.829,21.279,19.775,18.79,9999999.0,9999999.0,9999999.0,13.838,12.714,9.837,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.818
6074,AGN,5.79e-15,7.43e-15,1.05e-14,1.36e-14,19.029,18.91,18.638,18.662,9999999.0,9999999.0,9999999.0,15.102,13.722,10.815,9999999.0,9999999.0,9999999.0,9999999.0,18.5,18.571
6075,AGN,7.28e-15,2.19e-14,3.03e-14,7.44e-14,19.323,18.967,18.497,18.204,9999999.0,9999999.0,9999999.0,14.595,13.386,10.452,9999999.0,9999999.0,9999999.0,9999999.0,18.48,18.304
6076,AGN,9.72e-15,1.3e-14,1.4e-14,1.74e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6077,AGN,1.07e-14,1.5e-14,1.53e-14,2.43e-14,18.394,18.358,18.321,18.002,9999999.0,9999999.0,9999999.0,15.394,14.169,11.201,9999999.0,9999999.0,9999999.0,9999999.0,17.9,18.184
6078,AGN,1.07e-12,1.87e-12,2.26e-12,4.63e-12,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,10.476,9.954,7.206,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6079,AGN,2.77e-15,3.37e-15,2.8e-15,6.7e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6080,AGN,3.4e-14,5.09e-14,4.39e-14,5.2e-14,9999999.0,9999999.0,11.12,9999999.0,13.959,13.293,12.744,11.903,11.944,10.728,9999999.0,9999999.0,9999999.0,9999999.0,11.74,11.77
6081,AGN,2.38e-11,2.58e-11,1.83e-11,1.57e-11,9999999.0,9999999.0,12.62,9999999.0,11.398,10.755,10.134,9.543,8.755,6.625,9999999.0,9999999.0,9999999.0,9999999.0,12.45,11.34
6082,AGN,8.52e-15,1.04e-14,1.2e-14,1.83e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6083,AGN,6.62e-15,7.75e-15,8.04e-15,1.36e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.827,16.552,12.186,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6084,AGN,6.19e-15,2.35e-14,2.66e-14,3.24e-14,18.99,18.859,18.686,18.603,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.4,18.594
6085,AGN,3.03e-15,2.66e-15,2.99e-15,4.7e-15,9999999.0,9999999.0,20.42,9999999.0,9999999.0,9999999.0,9999999.0,17.04,15.633,12.653,9999999.0,9999999.0,9999999.0,9999999.0,19.79,9999999.0
6086,AGN,1.52e-16,7.86e-16,4.51e-15,1.21e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.458,15.588,12.403,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6087,AGN,2.73e-15,4.11e-15,5.11e-15,1.04e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6088,AGN,4.52e-15,7.79e-15,9.42e-15,1.85e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6089,AGN,4.57e-16,1.43e-15,1.07e-14,7.87e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6090,AGN,3.61e-15,4.73e-15,6.39e-15,1.04e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,16.845,15.691,12.089,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6091,AGN,5.48e-15,8.06e-15,1.01e-14,2.05e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6092,AGN,1.17e-15,1.76e-15,1.49e-15,1.8e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6093,AGN,1.67e-14,1.4e-14,1.87e-14,3.18e-14,9999999.0,9999999.0,17.95,9999999.0,9999999.0,9999999.0,9999999.0,14.766,13.443,10.451,9999999.0,9999999.0,9999999.0,9999999.0,17.38,18.29
6094,AGN,4.43e-16,8.37e-16,3.24e-15,3.54e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6095,AGN,2.29e-14,3.01e-14,3.39e-14,6.91e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6096,AGN,1.52e-15,3.11e-15,4.77e-15,4.21e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6097,AGN,2.03e-15,2.81e-15,2.58e-15,8.21e-15,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6098,AGN,1.46e-15,3.97e-15,8.39e-15,1.31e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6099,AGN,4.78e-13,1.03e-12,1.38e-12,3.02e-12,9999999.0,9999999.0,14.32,9999999.0,14.466,13.458,12.34,10.829,9.796,7.186,9999999.0,9999999.0,9999999.0,9999999.0,15.22,13.82
6100,AGN,3.93e-15,1.54e-14,3e-14,5.2e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6101,AGN,1.5e-15,4.49e-15,1.41e-14,3.7e-14,9999999.0,15.584,16.589,15.583,16.777,16.091,15.445,14.942,14.36,12.531,9999999.0,9999999.0,9999999.0,9999999.0,20.73,16.864
6102,AGN,4.45e-15,1.09e-14,2.39e-14,5.08e-14,22.854,21.895,21.615,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,21.159
6103,AGN,4.76e-16,3.96e-15,4.84e-15,1.16e-14,22.884,21.935,21.723,21.373,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,21.692
6104,AGN,3.39e-15,8.27e-15,1.1e-14,2.4e-14,21.511,21.295,21.367,20.379,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,20.32,20.91
6105,AGN,5.51e-16,3.97e-15,6.4e-15,1.11e-14,19.708,18.903,18.786,18.345,9999999.0,9999999.0,9999999.0,15.869,14.72,11.288,9999999.0,9999999.0,9999999.0,9999999.0,18.86,18.699
6106,AGN,2.54e-15,7.92e-15,1.13e-14,2.31e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6107,AGN,1.3e-14,2.87e-14,4.35e-14,1.33e-13,20.812,20.561,19.845,19.131,9999999.0,9999999.0,9999999.0,15.703,14.894,12.054,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.275
6108,AGN,4.5e-15,5.02e-15,7.5e-15,1.2e-14,19.712,19.314,19.174,18.903,9999999.0,9999999.0,9999999.0,15.162,13.808,10.707,9999999.0,9999999.0,9999999.0,9999999.0,16.94,18.892
6109,AGN,1.7e-14,5.06e-14,4.17e-14,3e-13,16.255,14.609,13.927,13.143,13.351,12.697,12.25,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,13.525
6110,AGN,1.23e-14,3.45e-14,5.17e-14,1.49e-13,19.832,19.281,19.153,19.071,9999999.0,9999999.0,9999999.0,14.906,13.858,11.407,9999999.0,9999999.0,9999999.0,9999999.0,18.77,19.22
6111,AGN,1.85e-14,7.19e-14,8.2e-14,1.95e-13,18.327,18.202,18.054,17.38,16.592,15.746,14.663,13.394,12.262,9.627,9999999.0,9999999.0,9999999.0,9999999.0,17.65,18.009
6112,AGN,1.08e-15,3.84e-15,8.88e-15,3.17e-14,19.691,19.436,19.185,18.97,9999999.0,9999999.0,9999999.0,15.571,14.472,11.509,9999999.0,9999999.0,9999999.0,9999999.0,19.42,19.005
6113,AGN,1.95e-14,2.97e-14,2.74e-14,3.78e-14,20.509,20.152,19.969,19.522,9999999.0,9999999.0,9999999.0,15.248,14.246,11.718,9999999.0,9999999.0,9999999.0,9999999.0,20.36,19.665
6114,AGN,2.96e-15,3.03e-15,2.71e-15,5.59e-15,20.365,19.907,19.691,19.412,9999999.0,9999999.0,9999999.0,15.781,14.661,11.869,9999999.0,9999999.0,9999999.0,9999999.0,19.41,19.489
6115,AGN,2.84e-14,6.2e-14,9.06e-14,2.24e-13,19.379,18.97,19.092,18.804,9999999.0,9999999.0,9999999.0,14.603,13.443,10.882,9999999.0,9999999.0,9999999.0,9999999.0,18.77,18.902
6116,AGN,2.37e-12,3.84e-12,4.48e-12,9.86e-12,9999999.0,9999999.0,9999999.0,9999999.0,10.908,9.826,9.486,8.251,7.861,5.294,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6117,AGN,9.34e-16,3.38e-15,3.85e-15,2.01e-14,20.766,20.737,20.195,20.166,9999999.0,9999999.0,9999999.0,16.216,14.797,12.167,9999999.0,9999999.0,9999999.0,9999999.0,20.34,20.127
6118,AGN,1.3e-13,1.8e-13,1.56e-13,1.48e-13,19.569,19.177,18.69,18.147,16.616,15.83,15.544,14.265,13.607,11.786,9999999.0,9999999.0,9999999.0,9999999.0,17.39,18.406
6119,AGN,1.59e-14,2.8e-14,3.13e-14,7.23e-14,20.025,19.611,19.611,19.234,9999999.0,9999999.0,9999999.0,15.303,14.493,12.245,9999999.0,9999999.0,9999999.0,9999999.0,19.85,19.375
6120,AGN,5.16e-14,6.56e-14,9.11e-14,2.15e-13,19.162,18.456,18.122,17.458,16.371,15.707,14.855,13.315,12.215,9.494,9999999.0,9999999.0,9999999.0,9999999.0,18.76,17.904
6121,AGN,2.07e-15,1.22e-14,1.35e-14,2.1e-14,20.529,20.378,20.009,20.052,9999999.0,9999999.0,9999999.0,16.756,15.43,12.226,9999999.0,9999999.0,9999999.0,9999999.0,20.07,19.965
6122,AGN,3.99e-15,4.31e-15,6.69e-15,3.43e-14,20.404,20.298,20.067,19.747,9999999.0,9999999.0,9999999.0,16.118,15.287,12.2,9999999.0,9999999.0,9999999.0,9999999.0,19.84,19.93
6123,AGN,6.83e-15,1.6e-14,1.2e-14,1.23e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6124,AGN,7.82e-16,3.01e-14,4.28e-14,1.71e-13,21.464,20.793,20.135,19.459,9999999.0,9999999.0,9999999.0,15.014,13.795,10.898,9999999.0,9999999.0,9999999.0,9999999.0,20.79,19.785
6125,AGN,2.2e-14,3.22e-14,3.04e-14,4.71e-14,18.682,18.326,18.131,17.827,9999999.0,9999999.0,9999999.0,14.244,13.371,10.85,9999999.0,9999999.0,9999999.0,9999999.0,18.5,17.974
6126,AGN,4.42e-15,7.39e-15,1.57e-14,3.07e-14,21.147,20.624,20.325,19.907,9999999.0,9999999.0,9999999.0,16.593,15.237,11.646,9999999.0,9999999.0,9999999.0,9999999.0,20.59,19.968
6127,AGN,9.43e-15,1.19e-14,1.37e-14,1.86e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6128,AGN,3.04e-15,2.15e-14,2.99e-14,1.04e-13,21.064,20.441,19.676,18.74,9999999.0,16.385,15.612,15.159,14.322,11.917,9999999.0,9999999.0,9999999.0,9999999.0,20.78,19.235
6129,AGN,1.49e-15,4.94e-15,7.72e-15,1.73e-14,21.508,21.128,20.571,20.019,9999999.0,9999999.0,9999999.0,16.49,15.116,12.018,9999999.0,9999999.0,9999999.0,9999999.0,20.43,20.251
6130,AGN,2.99e-15,1.31e-14,1.77e-14,2.7e-14,21.554,20.763,20.455,19.592,9999999.0,9999999.0,9999999.0,15.584,14.89,12.252,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.991
6131,AGN,1.56e-14,2.7e-14,2.95e-14,7.14e-14,19.215,19.09,18.852,18.576,9999999.0,9999999.0,9999999.0,16.164,15.244,12.471,9999999.0,9999999.0,9999999.0,9999999.0,19.25,18.677
6132,AGN,2.88e-14,2.6e-14,2.4e-14,2.92e-14,9999999.0,9999999.0,17.9,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.33,18.02
6133,AGN,6.13e-16,8.11e-16,5.78e-15,6.95e-15,20.6,20.321,20.121,19.675,9999999.0,9999999.0,9999999.0,16.938,15.421,11.789,9999999.0,9999999.0,9999999.0,9999999.0,20.22,19.796
6134,AGN,1.83e-15,6.41e-15,1.34e-15,4.76e-15,21.392,21.234,20.902,20.526,9999999.0,9999999.0,9999999.0,16.4,15.514,12.028,9999999.0,9999999.0,9999999.0,9999999.0,20.37,20.992
6135,AGN,6.02e-15,1.34e-14,1.33e-14,4.81e-14,20.423,19.788,19.263,19.07,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.66,19.141
6136,AGN,3.29e-15,7.81e-15,1.66e-14,3.37e-14,18.889,18.691,18.448,18.316,9999999.0,9999999.0,9999999.0,14.082,12.796,10.652,9999999.0,9999999.0,9999999.0,9999999.0,18.56,18.441
6137,AGN,3.08e-14,4.55e-14,3.4e-14,4.66e-14,18.668,18.426,18.224,18.142,9999999.0,9999999.0,9999999.0,13.902,12.651,9.866,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.233
6138,AGN,1.85e-15,7.61e-15,1.75e-14,4.53e-14,19.291,18.894,18.426,18.376,9999999.0,9999999.0,9999999.0,14.354,12.999,10.088,9999999.0,9999999.0,9999999.0,9999999.0,18.42,18.371
6139,AGN,4.88e-15,4.35e-15,6.6e-15,8.12e-15,19.474,19.256,19.157,18.708,9999999.0,9999999.0,9999999.0,15.873,14.752,11.454,9999999.0,9999999.0,9999999.0,9999999.0,19.03,18.807
6140,AGN,4.95e-15,7.06e-15,7.8e-15,1.19e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.027,15.959,12.029,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6141,AGN,2.74e-15,9.99e-15,4.24e-15,8.79e-15,19.164,18.749,18.428,17.881,9999999.0,9999999.0,9999999.0,14.192,13.471,11.037,9999999.0,9999999.0,9999999.0,9999999.0,18.92,18.153
6142,AGN,3.59e-17,2.8e-15,1.22e-14,3.77e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6143,AGN,0.0,4.61e-15,4.45e-15,1.13e-14,20.705,20.462,20.348,19.945,9999999.0,9999999.0,9999999.0,16.683,15.837,11.985,9999999.0,9999999.0,9999999.0,9999999.0,20.49,20.013
6144,AGN,2.45e-14,2.57e-14,2.33e-14,4.06e-14,9999999.0,9999999.0,17.87,9999999.0,9999999.0,9999999.0,9999999.0,14.109,12.755,9.93,9999999.0,9999999.0,9999999.0,9999999.0,17.52,17.14
6145,AGN,2.71e-15,4.01e-15,5.5e-15,1.07e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6146,AGN,8.99e-15,9.42e-15,8.78e-15,1.77e-14,9999999.0,9999999.0,20.44,9999999.0,9999999.0,9999999.0,9999999.0,15.962,14.708,11.996,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,18.74
6147,AGN,6.39e-15,6.06e-15,6.39e-15,3.52e-14,19.591,19.37,19.076,19.095,9999999.0,9999999.0,9999999.0,15.832,14.833,11.692,9999999.0,9999999.0,9999999.0,9999999.0,19.31,19.017
6148,AGN,4.28e-15,7.23e-15,8.89e-15,2.18e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.609,15.798,12.593,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6149,AGN,7.7e-15,8.67e-15,7.9e-15,1.04e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6150,AGN,7.89e-15,1.47e-14,2.32e-14,5.77e-14,18.176,16.899,16.219,15.542,15.024,14.239,13.935,13.088,12.875,9.493,9999999.0,9999999.0,9999999.0,9999999.0,14.8,15.816
6151,AGN,9.76e-14,2.26e-13,3.3e-13,7.09e-13,18.252,17.483,16.707,15.815,14.9,14.091,13.243,12.522,11.6,8.435,9999999.0,9999999.0,9999999.0,9999999.0,15.98,16.075
6152,AGN,8.14e-16,0.0,3.19e-15,7.58e-15,20.688,20.739,20.535,20.144,9999999.0,9999999.0,9999999.0,16.111,14.326,10.743,9999999.0,9999999.0,9999999.0,9999999.0,19.58,20.152
6153,AGN,1.34e-14,1.65e-14,1.57e-14,3.15e-14,9999999.0,9999999.0,19.36,9999999.0,9999999.0,9999999.0,9999999.0,16.696,15.202,12.534,9999999.0,9999999.0,9999999.0,9999999.0,19.57,18.89
6154,AGN,5.64e-15,8.02e-15,1.01e-14,1.76e-14,9999999.0,9999999.0,21.05,9999999.0,9999999.0,9999999.0,9999999.0,16.636,16.203,12.577,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6155,AGN,1.79e-15,7.04e-15,9.85e-15,1.65e-14,20.013,19.795,19.66,19.617,9999999.0,9999999.0,9999999.0,15.772,14.515,11.255,9999999.0,9999999.0,9999999.0,9999999.0,20.24,19.673
6156,AGN,5.13e-15,7.11e-15,7.8e-15,1.32e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,19.04
6157,AGN,5.84e-15,7.05e-15,7.17e-15,1.08e-14,9999999.0,9999999.0,20.41,9999999.0,9999999.0,9999999.0,9999999.0,16.545,15.268,12.296,9999999.0,9999999.0,9999999.0,9999999.0,20.69,9999999.0
6158,AGN,1.67e-14,4.31e-14,5.65e-14,1.53e-13,20.488,19.925,19.763,19.595,9999999.0,9999999.0,9999999.0,15.005,13.89,11.518,9999999.0,9999999.0,9999999.0,9999999.0,20.25,19.808
6159,AGN,3.14e-15,9.57e-15,3.16e-14,6.93e-14,20.441,19.828,19.587,19.274,9999999.0,9999999.0,9999999.0,15.101,14.101,11.375,9999999.0,9999999.0,9999999.0,9999999.0,19.12,19.667
6160,AGN,1.34e-14,1.87e-14,2.25e-14,4.64e-14,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6161,AGN,8.85e-15,1.23e-14,1.16e-14,2.45e-14,9999999.0,9999999.0,20.99,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0
6162,AGN,1.78e-14,3.17e-14,4.5e-14,1.06e-13,9999999.0,9999999.0,16.78,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,17.99,17.3
